S-Vw4 EKF POSITION EVALUATION
======================================================================

RAW S-Vw4 REFERENCE
         period  samples  mean_error_m  median_error_m   rmse_m  p95_error_m  max_error_m
BEFORE BLACKOUT    50590       24.0521         13.6775  39.1882      76.6651     282.0144
DURING BLACKOUT      200      195.8210        139.3802 228.6675     365.4434     369.9355
 AFTER BLACKOUT    75687      107.1229        112.8080 110.0086     129.4269     285.9047
        OVERALL   126477       74.0353         91.9877  89.1013     124.5696     369.9355

CLEANED S-Vw4 REFERENCE
         period  samples  mean_error_m  median_error_m   rmse_m  p95_error_m  max_error_m
BEFORE BLACKOUT    50590       23.1758         13.6745  36.3500      69.8982     255.9123
DURING BLACKOUT      200      194.6076        138.9395 227.5516     364.9996     369.5014
 AFTER BLACKOUT    75687      106.5767        112.7490 109.3428     127.7763     269.1926
        OVERALL   126477       73.3560         90.4826  88.1197     123.7935     369.5014

GPS JUMP DETECTION
Threshold: 50.00 m
Detected jumps: 1210
GPS jump: 6250209 -> 6250310 ms; dt=0.101 s; distance=237.028 m
GPS jump: 6259210 -> 6259309 ms; dt=0.099 s; distance=229.206 m
GPS jump: 6268210 -> 6268310 ms; dt=0.100 s; distance=231.150 m
GPS jump: 6277210 -> 6277310 ms; dt=0.100 s; distance=235.901 m
GPS jump: 6286210 -> 6286310 ms; dt=0.100 s; distance=229.196 m
GPS jump: 6295310 -> 6295410 ms; dt=0.100 s; distance=213.005 m
GPS jump: 6304210 -> 6304311 ms; dt=0.101 s; distance=195.879 m
GPS jump: 6313311 -> 6313410 ms; dt=0.099 s; distance=216.373 m
GPS jump: 6322310 -> 6322410 ms; dt=0.100 s; distance=223.746 m
GPS jump: 6331310 -> 6331410 ms; dt=0.100 s; distance=204.391 m
GPS jump: 6340209 -> 6340310 ms; dt=0.101 s; distance=202.950 m
GPS jump: 6349210 -> 6349310 ms; dt=0.100 s; distance=216.133 m
GPS jump: 6358210 -> 6358311 ms; dt=0.101 s; distance=219.520 m
GPS jump: 6367209 -> 6367310 ms; dt=0.101 s; distance=238.280 m
GPS jump: 6376210 -> 6376310 ms; dt=0.100 s; distance=233.503 m
GPS jump: 6385209 -> 6385310 ms; dt=0.101 s; distance=238.546 m
GPS jump: 6394210 -> 6394310 ms; dt=0.100 s; distance=243.017 m
GPS jump: 6403209 -> 6403310 ms; dt=0.101 s; distance=234.419 m
GPS jump: 6412310 -> 6412410 ms; dt=0.100 s; distance=225.097 m
GPS jump: 6421210 -> 6421309 ms; dt=0.099 s; distance=241.867 m
GPS jump: 6430209 -> 6430310 ms; dt=0.101 s; distance=256.898 m
GPS jump: 6439210 -> 6439310 ms; dt=0.100 s; distance=266.175 m
GPS jump: 6448209 -> 6448311 ms; dt=0.102 s; distance=280.839 m
GPS jump: 6457211 -> 6457311 ms; dt=0.100 s; distance=274.043 m
GPS jump: 6466210 -> 6466310 ms; dt=0.100 s; distance=277.582 m
GPS jump: 6475209 -> 6475310 ms; dt=0.101 s; distance=262.299 m
GPS jump: 6484209 -> 6484310 ms; dt=0.101 s; distance=247.533 m
GPS jump: 6493210 -> 6493310 ms; dt=0.100 s; distance=233.715 m
GPS jump: 6502210 -> 6502309 ms; dt=0.099 s; distance=229.646 m
GPS jump: 6511210 -> 6511310 ms; dt=0.100 s; distance=228.195 m
GPS jump: 6520209 -> 6520310 ms; dt=0.101 s; distance=229.826 m
GPS jump: 6529210 -> 6529311 ms; dt=0.101 s; distance=220.436 m
GPS jump: 6538209 -> 6538310 ms; dt=0.101 s; distance=226.647 m
GPS jump: 6547210 -> 6547310 ms; dt=0.100 s; distance=224.948 m
GPS jump: 6556310 -> 6556410 ms; dt=0.100 s; distance=221.969 m
GPS jump: 6565210 -> 6565310 ms; dt=0.100 s; distance=246.821 m
GPS jump: 6574210 -> 6574310 ms; dt=0.100 s; distance=252.280 m
GPS jump: 6583209 -> 6583310 ms; dt=0.101 s; distance=261.164 m
GPS jump: 6592210 -> 6592310 ms; dt=0.100 s; distance=269.924 m
GPS jump: 6601210 -> 6601310 ms; dt=0.100 s; distance=269.639 m
GPS jump: 6610210 -> 6610310 ms; dt=0.100 s; distance=253.858 m
GPS jump: 6619210 -> 6619311 ms; dt=0.101 s; distance=257.299 m
GPS jump: 6628210 -> 6628310 ms; dt=0.100 s; distance=267.003 m
GPS jump: 6637310 -> 6637410 ms; dt=0.100 s; distance=255.890 m
GPS jump: 6646210 -> 6646310 ms; dt=0.100 s; distance=263.245 m
GPS jump: 6655210 -> 6655310 ms; dt=0.100 s; distance=263.526 m
GPS jump: 6664210 -> 6664310 ms; dt=0.100 s; distance=233.818 m
GPS jump: 6673210 -> 6673311 ms; dt=0.101 s; distance=217.037 m
GPS jump: 6682210 -> 6682311 ms; dt=0.101 s; distance=215.682 m
GPS jump: 6691210 -> 6691309 ms; dt=0.099 s; distance=222.312 m
GPS jump: 6700312 -> 6700409 ms; dt=0.097 s; distance=245.063 m
GPS jump: 6709310 -> 6709410 ms; dt=0.100 s; distance=256.306 m
GPS jump: 6718209 -> 6718311 ms; dt=0.102 s; distance=259.588 m
GPS jump: 6727210 -> 6727311 ms; dt=0.101 s; distance=260.756 m
GPS jump: 6736209 -> 6736310 ms; dt=0.101 s; distance=249.602 m
GPS jump: 6745210 -> 6745310 ms; dt=0.100 s; distance=263.149 m
GPS jump: 6754210 -> 6754310 ms; dt=0.100 s; distance=274.286 m
GPS jump: 6763210 -> 6763310 ms; dt=0.100 s; distance=265.797 m
GPS jump: 6772210 -> 6772309 ms; dt=0.099 s; distance=260.719 m
GPS jump: 6781209 -> 6781311 ms; dt=0.102 s; distance=243.321 m
GPS jump: 6790210 -> 6790310 ms; dt=0.100 s; distance=237.775 m
GPS jump: 6799210 -> 6799310 ms; dt=0.100 s; distance=215.967 m
GPS jump: 6808210 -> 6808310 ms; dt=0.100 s; distance=241.194 m
GPS jump: 6817209 -> 6817309 ms; dt=0.100 s; distance=262.007 m
GPS jump: 6826210 -> 6826311 ms; dt=0.101 s; distance=263.227 m
GPS jump: 6835210 -> 6835310 ms; dt=0.100 s; distance=248.325 m
GPS jump: 6844210 -> 6844310 ms; dt=0.100 s; distance=243.324 m
GPS jump: 6853210 -> 6853309 ms; dt=0.099 s; distance=244.607 m
GPS jump: 6862210 -> 6862310 ms; dt=0.100 s; distance=248.328 m
GPS jump: 6871310 -> 6871409 ms; dt=0.099 s; distance=247.495 m
GPS jump: 6880210 -> 6880310 ms; dt=0.100 s; distance=219.186 m
GPS jump: 6889309 -> 6889410 ms; dt=0.101 s; distance=203.895 m
GPS jump: 6898310 -> 6898410 ms; dt=0.100 s; distance=216.539 m
GPS jump: 6907310 -> 6907409 ms; dt=0.099 s; distance=214.848 m
GPS jump: 6916209 -> 6916309 ms; dt=0.100 s; distance=213.909 m
GPS jump: 6925210 -> 6925310 ms; dt=0.100 s; distance=215.702 m
GPS jump: 6934210 -> 6934310 ms; dt=0.100 s; distance=216.844 m
GPS jump: 6943310 -> 6943410 ms; dt=0.100 s; distance=209.533 m
GPS jump: 6952211 -> 6952310 ms; dt=0.099 s; distance=195.563 m
GPS jump: 6961309 -> 6961410 ms; dt=0.101 s; distance=197.114 m
GPS jump: 6970210 -> 6970310 ms; dt=0.100 s; distance=200.460 m
GPS jump: 6979210 -> 6979310 ms; dt=0.100 s; distance=212.925 m
GPS jump: 6988309 -> 6988410 ms; dt=0.101 s; distance=192.362 m
GPS jump: 6997210 -> 6997310 ms; dt=0.100 s; distance=219.364 m
GPS jump: 7006210 -> 7006310 ms; dt=0.100 s; distance=226.539 m
GPS jump: 7015209 -> 7015309 ms; dt=0.100 s; distance=208.645 m
GPS jump: 7024210 -> 7024310 ms; dt=0.100 s; distance=236.957 m
GPS jump: 7033310 -> 7033409 ms; dt=0.099 s; distance=247.763 m
GPS jump: 7042210 -> 7042311 ms; dt=0.101 s; distance=239.173 m
GPS jump: 7051310 -> 7051410 ms; dt=0.100 s; distance=222.792 m
GPS jump: 7060210 -> 7060310 ms; dt=0.100 s; distance=221.227 m
GPS jump: 7069210 -> 7069310 ms; dt=0.100 s; distance=224.015 m
GPS jump: 7078210 -> 7078309 ms; dt=0.099 s; distance=229.094 m
GPS jump: 7087210 -> 7087310 ms; dt=0.100 s; distance=248.340 m
GPS jump: 7096210 -> 7096310 ms; dt=0.100 s; distance=247.654 m
GPS jump: 7105211 -> 7105309 ms; dt=0.098 s; distance=253.251 m
GPS jump: 7114210 -> 7114310 ms; dt=0.100 s; distance=239.982 m
GPS jump: 7123209 -> 7123312 ms; dt=0.103 s; distance=225.558 m
GPS jump: 7132210 -> 7132312 ms; dt=0.102 s; distance=223.252 m
GPS jump: 7141210 -> 7141310 ms; dt=0.100 s; distance=224.731 m
GPS jump: 7150210 -> 7150309 ms; dt=0.099 s; distance=213.197 m
GPS jump: 7159210 -> 7159310 ms; dt=0.100 s; distance=215.189 m
GPS jump: 7168209 -> 7168314 ms; dt=0.105 s; distance=221.836 m
GPS jump: 7177210 -> 7177309 ms; dt=0.099 s; distance=233.684 m
GPS jump: 7186311 -> 7186410 ms; dt=0.099 s; distance=228.662 m
GPS jump: 7195210 -> 7195311 ms; dt=0.101 s; distance=236.462 m
GPS jump: 7204210 -> 7204310 ms; dt=0.100 s; distance=232.457 m
GPS jump: 7213210 -> 7213310 ms; dt=0.100 s; distance=234.412 m
GPS jump: 7222210 -> 7222310 ms; dt=0.100 s; distance=251.663 m
GPS jump: 7231209 -> 7231310 ms; dt=0.101 s; distance=245.441 m
GPS jump: 7240209 -> 7240310 ms; dt=0.101 s; distance=251.355 m
GPS jump: 7249210 -> 7249309 ms; dt=0.099 s; distance=244.101 m
GPS jump: 7258210 -> 7258309 ms; dt=0.099 s; distance=243.698 m
GPS jump: 7267209 -> 7267309 ms; dt=0.100 s; distance=241.625 m
GPS jump: 7276210 -> 7276310 ms; dt=0.100 s; distance=238.733 m
GPS jump: 7285210 -> 7285310 ms; dt=0.100 s; distance=249.017 m
GPS jump: 7294210 -> 7294310 ms; dt=0.100 s; distance=269.518 m
GPS jump: 7303209 -> 7303310 ms; dt=0.101 s; distance=269.009 m
GPS jump: 7312210 -> 7312309 ms; dt=0.099 s; distance=256.540 m
GPS jump: 7321210 -> 7321310 ms; dt=0.100 s; distance=265.831 m
GPS jump: 7330210 -> 7330310 ms; dt=0.100 s; distance=253.741 m
GPS jump: 7339311 -> 7339410 ms; dt=0.099 s; distance=258.035 m
GPS jump: 7348210 -> 7348310 ms; dt=0.100 s; distance=257.788 m
GPS jump: 7357210 -> 7357309 ms; dt=0.099 s; distance=253.642 m
GPS jump: 7366209 -> 7366310 ms; dt=0.101 s; distance=231.398 m
GPS jump: 7375210 -> 7375310 ms; dt=0.100 s; distance=152.987 m
GPS jump: 7393210 -> 7393311 ms; dt=0.101 s; distance=57.152 m
GPS jump: 7402210 -> 7402311 ms; dt=0.101 s; distance=68.027 m
GPS jump: 7411210 -> 7411310 ms; dt=0.100 s; distance=112.126 m
GPS jump: 7420210 -> 7420310 ms; dt=0.100 s; distance=87.827 m
GPS jump: 7429210 -> 7429310 ms; dt=0.100 s; distance=123.142 m
GPS jump: 7438210 -> 7438309 ms; dt=0.099 s; distance=152.079 m
GPS jump: 7447309 -> 7447410 ms; dt=0.101 s; distance=142.401 m
GPS jump: 7456210 -> 7456310 ms; dt=0.100 s; distance=132.898 m
GPS jump: 7465209 -> 7465310 ms; dt=0.101 s; distance=154.168 m
GPS jump: 7474210 -> 7474310 ms; dt=0.100 s; distance=154.232 m
GPS jump: 7483212 -> 7483310 ms; dt=0.098 s; distance=173.928 m
GPS jump: 7492209 -> 7492310 ms; dt=0.101 s; distance=187.243 m
GPS jump: 7501210 -> 7501309 ms; dt=0.099 s; distance=171.499 m
GPS jump: 7510210 -> 7510310 ms; dt=0.100 s; distance=168.010 m
GPS jump: 7519210 -> 7519310 ms; dt=0.100 s; distance=164.752 m
GPS jump: 7528209 -> 7528310 ms; dt=0.101 s; distance=154.320 m
GPS jump: 7537210 -> 7537309 ms; dt=0.099 s; distance=114.640 m
GPS jump: 7546210 -> 7546311 ms; dt=0.101 s; distance=149.812 m
GPS jump: 7555210 -> 7555310 ms; dt=0.100 s; distance=188.173 m
GPS jump: 7564209 -> 7564310 ms; dt=0.101 s; distance=217.170 m
GPS jump: 7573210 -> 7573310 ms; dt=0.100 s; distance=219.186 m
GPS jump: 7582210 -> 7582309 ms; dt=0.099 s; distance=210.333 m
GPS jump: 7591210 -> 7591310 ms; dt=0.100 s; distance=187.802 m
GPS jump: 7600210 -> 7600310 ms; dt=0.100 s; distance=145.863 m
GPS jump: 7618310 -> 7618410 ms; dt=0.100 s; distance=62.135 m
GPS jump: 7627210 -> 7627310 ms; dt=0.100 s; distance=78.089 m
GPS jump: 7636310 -> 7636410 ms; dt=0.100 s; distance=76.179 m
GPS jump: 7645210 -> 7645310 ms; dt=0.100 s; distance=72.240 m
GPS jump: 7683210 -> 7683310 ms; dt=0.100 s; distance=81.576 m
GPS jump: 7701210 -> 7701309 ms; dt=0.099 s; distance=122.578 m
GPS jump: 7710210 -> 7710311 ms; dt=0.101 s; distance=155.877 m
GPS jump: 7719209 -> 7719311 ms; dt=0.102 s; distance=174.661 m
GPS jump: 7728209 -> 7728310 ms; dt=0.101 s; distance=182.261 m
GPS jump: 7737310 -> 7737410 ms; dt=0.100 s; distance=168.321 m
GPS jump: 7746210 -> 7746310 ms; dt=0.100 s; distance=84.575 m
GPS jump: 7755210 -> 7755311 ms; dt=0.101 s; distance=54.076 m
GPS jump: 7764210 -> 7764311 ms; dt=0.101 s; distance=111.268 m
GPS jump: 7773209 -> 7773310 ms; dt=0.101 s; distance=139.469 m
GPS jump: 7782209 -> 7782310 ms; dt=0.101 s; distance=143.528 m
GPS jump: 7791210 -> 7791310 ms; dt=0.100 s; distance=142.383 m
GPS jump: 7800210 -> 7800312 ms; dt=0.102 s; distance=154.627 m
GPS jump: 7809210 -> 7809309 ms; dt=0.099 s; distance=168.698 m
GPS jump: 7818210 -> 7818310 ms; dt=0.100 s; distance=174.535 m
GPS jump: 7827210 -> 7827309 ms; dt=0.099 s; distance=182.370 m
GPS jump: 7836309 -> 7836410 ms; dt=0.101 s; distance=201.324 m
GPS jump: 7845310 -> 7845410 ms; dt=0.100 s; distance=197.598 m
GPS jump: 7854209 -> 7854310 ms; dt=0.101 s; distance=201.301 m
GPS jump: 7863210 -> 7863309 ms; dt=0.099 s; distance=195.416 m
GPS jump: 7872210 -> 7872310 ms; dt=0.100 s; distance=182.002 m
GPS jump: 7881210 -> 7881310 ms; dt=0.100 s; distance=164.890 m
GPS jump: 7890210 -> 7890310 ms; dt=0.100 s; distance=142.598 m
GPS jump: 7899210 -> 7899310 ms; dt=0.100 s; distance=123.901 m
GPS jump: 7908210 -> 7908310 ms; dt=0.100 s; distance=127.376 m
GPS jump: 7917210 -> 7917310 ms; dt=0.100 s; distance=132.648 m
GPS jump: 7926210 -> 7926310 ms; dt=0.100 s; distance=133.200 m
GPS jump: 7935210 -> 7935310 ms; dt=0.100 s; distance=116.271 m
GPS jump: 7944210 -> 7944309 ms; dt=0.099 s; distance=78.776 m
GPS jump: 7953210 -> 7953310 ms; dt=0.100 s; distance=57.223 m
GPS jump: 7962210 -> 7962309 ms; dt=0.099 s; distance=66.215 m
GPS jump: 7989210 -> 7989310 ms; dt=0.100 s; distance=82.015 m
GPS jump: 7998210 -> 7998311 ms; dt=0.101 s; distance=102.919 m
GPS jump: 8007210 -> 8007311 ms; dt=0.101 s; distance=100.240 m
GPS jump: 8034210 -> 8034309 ms; dt=0.099 s; distance=139.572 m
GPS jump: 8043209 -> 8043310 ms; dt=0.101 s; distance=182.569 m
GPS jump: 8052210 -> 8052309 ms; dt=0.099 s; distance=174.093 m
GPS jump: 8061210 -> 8061310 ms; dt=0.100 s; distance=130.073 m
GPS jump: 8070210 -> 8070310 ms; dt=0.100 s; distance=181.958 m
GPS jump: 8079209 -> 8079311 ms; dt=0.102 s; distance=200.030 m
GPS jump: 8088210 -> 8088312 ms; dt=0.102 s; distance=195.743 m
GPS jump: 8097210 -> 8097310 ms; dt=0.100 s; distance=204.713 m
GPS jump: 8106210 -> 8106309 ms; dt=0.099 s; distance=207.860 m
GPS jump: 8115210 -> 8115309 ms; dt=0.099 s; distance=201.050 m
GPS jump: 8124210 -> 8124310 ms; dt=0.100 s; distance=188.311 m
GPS jump: 8133210 -> 8133310 ms; dt=0.100 s; distance=186.014 m
GPS jump: 8142210 -> 8142310 ms; dt=0.100 s; distance=178.742 m
GPS jump: 8151210 -> 8151312 ms; dt=0.102 s; distance=174.774 m
GPS jump: 8160210 -> 8160311 ms; dt=0.101 s; distance=192.376 m
GPS jump: 8169210 -> 8169309 ms; dt=0.099 s; distance=196.515 m
GPS jump: 8178210 -> 8178310 ms; dt=0.100 s; distance=189.365 m
GPS jump: 8187210 -> 8187310 ms; dt=0.100 s; distance=181.521 m
GPS jump: 8196310 -> 8196410 ms; dt=0.100 s; distance=183.866 m
GPS jump: 8205309 -> 8205409 ms; dt=0.100 s; distance=194.989 m
GPS jump: 8214210 -> 8214310 ms; dt=0.100 s; distance=184.611 m
GPS jump: 8223210 -> 8223310 ms; dt=0.100 s; distance=162.433 m
GPS jump: 8232310 -> 8232409 ms; dt=0.099 s; distance=144.785 m
GPS jump: 8241210 -> 8241310 ms; dt=0.100 s; distance=120.759 m
GPS jump: 8250210 -> 8250309 ms; dt=0.099 s; distance=143.570 m
GPS jump: 8259210 -> 8259309 ms; dt=0.099 s; distance=150.800 m
GPS jump: 8268309 -> 8268410 ms; dt=0.101 s; distance=157.317 m
GPS jump: 8277210 -> 8277310 ms; dt=0.100 s; distance=158.579 m
GPS jump: 8286210 -> 8286311 ms; dt=0.101 s; distance=161.167 m
GPS jump: 8295210 -> 8295310 ms; dt=0.100 s; distance=191.922 m
GPS jump: 8304210 -> 8304310 ms; dt=0.100 s; distance=175.581 m
GPS jump: 8313310 -> 8313410 ms; dt=0.100 s; distance=54.742 m
GPS jump: 8322210 -> 8322310 ms; dt=0.100 s; distance=118.116 m
GPS jump: 8331210 -> 8331310 ms; dt=0.100 s; distance=154.837 m
GPS jump: 8340210 -> 8340310 ms; dt=0.100 s; distance=173.889 m
GPS jump: 8349210 -> 8349310 ms; dt=0.100 s; distance=142.487 m
GPS jump: 8358310 -> 8358409 ms; dt=0.099 s; distance=157.108 m
GPS jump: 8367210 -> 8367310 ms; dt=0.100 s; distance=167.630 m
GPS jump: 8376210 -> 8376311 ms; dt=0.101 s; distance=145.667 m
GPS jump: 8385210 -> 8385310 ms; dt=0.100 s; distance=60.394 m
GPS jump: 8419209 -> 8419310 ms; dt=0.101 s; distance=78.390 m
GPS jump: 8428210 -> 8428310 ms; dt=0.100 s; distance=144.299 m
GPS jump: 8437211 -> 8437309 ms; dt=0.098 s; distance=152.223 m
GPS jump: 8446310 -> 8446410 ms; dt=0.100 s; distance=169.554 m
GPS jump: 8455210 -> 8455310 ms; dt=0.100 s; distance=165.098 m
GPS jump: 8464309 -> 8464410 ms; dt=0.101 s; distance=157.105 m
GPS jump: 8473210 -> 8473310 ms; dt=0.100 s; distance=132.368 m
GPS jump: 8491210 -> 8491310 ms; dt=0.100 s; distance=98.399 m
GPS jump: 8500210 -> 8500309 ms; dt=0.099 s; distance=143.560 m
GPS jump: 8509210 -> 8509309 ms; dt=0.099 s; distance=161.952 m
GPS jump: 8518309 -> 8518410 ms; dt=0.101 s; distance=158.598 m
GPS jump: 8527210 -> 8527311 ms; dt=0.101 s; distance=110.885 m
GPS jump: 8581210 -> 8581310 ms; dt=0.100 s; distance=59.137 m
GPS jump: 8590210 -> 8590309 ms; dt=0.099 s; distance=114.658 m
GPS jump: 8599210 -> 8599310 ms; dt=0.100 s; distance=81.218 m
GPS jump: 8608210 -> 8608310 ms; dt=0.100 s; distance=108.231 m
GPS jump: 8617210 -> 8617310 ms; dt=0.100 s; distance=105.548 m
GPS jump: 8626210 -> 8626310 ms; dt=0.100 s; distance=109.730 m
GPS jump: 8635310 -> 8635411 ms; dt=0.101 s; distance=103.140 m
GPS jump: 8644209 -> 8644311 ms; dt=0.102 s; distance=102.642 m
GPS jump: 8653210 -> 8653311 ms; dt=0.101 s; distance=98.463 m
GPS jump: 8662309 -> 8662410 ms; dt=0.101 s; distance=91.128 m
GPS jump: 8671209 -> 8671310 ms; dt=0.101 s; distance=105.144 m
GPS jump: 8680209 -> 8680309 ms; dt=0.100 s; distance=108.300 m
GPS jump: 8689210 -> 8689310 ms; dt=0.100 s; distance=99.016 m
GPS jump: 8698210 -> 8698310 ms; dt=0.100 s; distance=107.057 m
GPS jump: 8707209 -> 8707310 ms; dt=0.101 s; distance=118.930 m
GPS jump: 8716209 -> 8716310 ms; dt=0.101 s; distance=131.672 m
GPS jump: 8725210 -> 8725311 ms; dt=0.101 s; distance=90.030 m
GPS jump: 8784210 -> 8784310 ms; dt=0.100 s; distance=62.221 m
GPS jump: 8802211 -> 8802310 ms; dt=0.099 s; distance=57.425 m
GPS jump: 8811209 -> 8811310 ms; dt=0.101 s; distance=86.548 m
GPS jump: 8820211 -> 8820312 ms; dt=0.101 s; distance=128.893 m
GPS jump: 8829210 -> 8829310 ms; dt=0.100 s; distance=122.859 m
GPS jump: 8838210 -> 8838310 ms; dt=0.100 s; distance=84.606 m
GPS jump: 8847210 -> 8847309 ms; dt=0.099 s; distance=91.988 m
GPS jump: 8856210 -> 8856310 ms; dt=0.100 s; distance=77.825 m
GPS jump: 8885310 -> 8885410 ms; dt=0.100 s; distance=68.045 m
GPS jump: 8894310 -> 8894410 ms; dt=0.100 s; distance=99.101 m
GPS jump: 8903310 -> 8903409 ms; dt=0.099 s; distance=112.462 m
GPS jump: 8912310 -> 8912410 ms; dt=0.100 s; distance=54.746 m
GPS jump: 8958210 -> 8958310 ms; dt=0.100 s; distance=58.793 m
GPS jump: 8967210 -> 8967312 ms; dt=0.102 s; distance=51.297 m
GPS jump: 8976210 -> 8976309 ms; dt=0.099 s; distance=53.582 m
GPS jump: 9021209 -> 9021310 ms; dt=0.101 s; distance=55.357 m
GPS jump: 9048210 -> 9048310 ms; dt=0.100 s; distance=75.631 m
GPS jump: 9057210 -> 9057310 ms; dt=0.100 s; distance=91.395 m
GPS jump: 9066310 -> 9066410 ms; dt=0.100 s; distance=82.996 m
GPS jump: 9084310 -> 9084409 ms; dt=0.099 s; distance=60.854 m
GPS jump: 9125210 -> 9125311 ms; dt=0.101 s; distance=70.892 m
GPS jump: 9134210 -> 9134310 ms; dt=0.100 s; distance=106.817 m
GPS jump: 9143209 -> 9143310 ms; dt=0.101 s; distance=129.105 m
GPS jump: 9152310 -> 9152410 ms; dt=0.100 s; distance=122.844 m
GPS jump: 9170310 -> 9170410 ms; dt=0.100 s; distance=91.804 m
GPS jump: 9179210 -> 9179309 ms; dt=0.099 s; distance=110.382 m
GPS jump: 9197310 -> 9197411 ms; dt=0.101 s; distance=97.056 m
GPS jump: 9206210 -> 9206310 ms; dt=0.100 s; distance=132.165 m
GPS jump: 9215210 -> 9215310 ms; dt=0.100 s; distance=119.593 m
GPS jump: 9242210 -> 9242310 ms; dt=0.100 s; distance=82.863 m
GPS jump: 9251210 -> 9251310 ms; dt=0.100 s; distance=124.981 m
GPS jump: 9260210 -> 9260309 ms; dt=0.099 s; distance=152.814 m
GPS jump: 9269210 -> 9269310 ms; dt=0.100 s; distance=171.951 m
GPS jump: 9278210 -> 9278310 ms; dt=0.100 s; distance=185.560 m
GPS jump: 9287210 -> 9287310 ms; dt=0.100 s; distance=165.460 m
GPS jump: 9296209 -> 9296310 ms; dt=0.101 s; distance=63.882 m
GPS jump: 9324210 -> 9324310 ms; dt=0.100 s; distance=70.428 m
GPS jump: 9333210 -> 9333310 ms; dt=0.100 s; distance=133.413 m
GPS jump: 9342210 -> 9342310 ms; dt=0.100 s; distance=124.213 m
GPS jump: 9351210 -> 9351310 ms; dt=0.100 s; distance=130.546 m
GPS jump: 9360210 -> 9360309 ms; dt=0.099 s; distance=131.705 m
GPS jump: 9369310 -> 9369410 ms; dt=0.100 s; distance=115.625 m
GPS jump: 9378210 -> 9378310 ms; dt=0.100 s; distance=131.410 m
GPS jump: 9387210 -> 9387309 ms; dt=0.099 s; distance=135.217 m
GPS jump: 9396209 -> 9396310 ms; dt=0.101 s; distance=98.425 m
GPS jump: 9423210 -> 9423310 ms; dt=0.100 s; distance=72.038 m
GPS jump: 9432210 -> 9432310 ms; dt=0.100 s; distance=136.399 m
GPS jump: 9441210 -> 9441310 ms; dt=0.100 s; distance=137.949 m
GPS jump: 9450210 -> 9450309 ms; dt=0.099 s; distance=141.487 m
GPS jump: 9459209 -> 9459311 ms; dt=0.102 s; distance=127.556 m
GPS jump: 9468210 -> 9468310 ms; dt=0.100 s; distance=114.418 m
GPS jump: 9477211 -> 9477310 ms; dt=0.099 s; distance=69.634 m
GPS jump: 9486210 -> 9486310 ms; dt=0.100 s; distance=96.706 m
GPS jump: 9495209 -> 9495310 ms; dt=0.101 s; distance=141.000 m
GPS jump: 9504210 -> 9504310 ms; dt=0.100 s; distance=142.175 m
GPS jump: 9513210 -> 9513310 ms; dt=0.100 s; distance=144.136 m
GPS jump: 9522213 -> 9522310 ms; dt=0.097 s; distance=138.781 m
GPS jump: 9531210 -> 9531310 ms; dt=0.100 s; distance=111.818 m
GPS jump: 9540210 -> 9540311 ms; dt=0.101 s; distance=141.988 m
GPS jump: 9549210 -> 9549310 ms; dt=0.100 s; distance=147.454 m
GPS jump: 9558210 -> 9558310 ms; dt=0.100 s; distance=157.464 m
GPS jump: 9567210 -> 9567310 ms; dt=0.100 s; distance=159.030 m
GPS jump: 9576209 -> 9576310 ms; dt=0.101 s; distance=151.406 m
GPS jump: 9585210 -> 9585310 ms; dt=0.100 s; distance=135.933 m
GPS jump: 9594210 -> 9594311 ms; dt=0.101 s; distance=139.849 m
GPS jump: 9603209 -> 9603310 ms; dt=0.101 s; distance=122.499 m
GPS jump: 9612210 -> 9612309 ms; dt=0.099 s; distance=125.325 m
GPS jump: 9621310 -> 9621410 ms; dt=0.100 s; distance=97.763 m
GPS jump: 9664210 -> 9664310 ms; dt=0.100 s; distance=70.943 m
GPS jump: 9673210 -> 9673310 ms; dt=0.100 s; distance=130.190 m
GPS jump: 9682209 -> 9682310 ms; dt=0.101 s; distance=145.784 m
GPS jump: 9691210 -> 9691310 ms; dt=0.100 s; distance=152.682 m
GPS jump: 9700210 -> 9700310 ms; dt=0.100 s; distance=145.461 m
GPS jump: 9709311 -> 9709410 ms; dt=0.099 s; distance=160.314 m
GPS jump: 9718210 -> 9718310 ms; dt=0.100 s; distance=164.963 m
GPS jump: 9727209 -> 9727310 ms; dt=0.101 s; distance=170.758 m
GPS jump: 9736210 -> 9736310 ms; dt=0.100 s; distance=192.672 m
GPS jump: 9745209 -> 9745310 ms; dt=0.101 s; distance=192.596 m
GPS jump: 9754211 -> 9754311 ms; dt=0.100 s; distance=193.994 m
GPS jump: 9763210 -> 9763310 ms; dt=0.100 s; distance=191.142 m
GPS jump: 9772210 -> 9772310 ms; dt=0.100 s; distance=188.164 m
GPS jump: 9781210 -> 9781310 ms; dt=0.100 s; distance=174.018 m
GPS jump: 9790310 -> 9790410 ms; dt=0.100 s; distance=165.643 m
GPS jump: 9799210 -> 9799310 ms; dt=0.100 s; distance=161.767 m
GPS jump: 9808209 -> 9808311 ms; dt=0.102 s; distance=115.315 m
GPS jump: 9817209 -> 9817310 ms; dt=0.101 s; distance=117.784 m
GPS jump: 9826210 -> 9826311 ms; dt=0.101 s; distance=149.199 m
GPS jump: 9835311 -> 9835411 ms; dt=0.100 s; distance=148.195 m
GPS jump: 9844210 -> 9844310 ms; dt=0.100 s; distance=149.517 m
